/venv/main/lib/python3.12/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/venv/main/lib/python3.12/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=ResNet50_Weights.IMAGENET1K_V1`. You can also use `weights=ResNet50_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
[38;5;247mic[39m[38;5;245m|[39m[38;5;245m [39m[38;5;36m'[39m[38;5;36mtest in MLPHead[39m[38;5;36m'[39m[38;5;245m,[39m[38;5;245m [39m[38;5;247mtest[39m[38;5;245m:[39m[38;5;245m [39m[38;5;100mFalse[39m
Loaded model from /workspace/VideoAlignment_forked/result/tennis_carl/checkpoints/checkpoint_epoch_00299.pth (epoch 299)
Device: cuda
/workspace/Motion_Instruction_Generation/alignment/coachme_carl_embedding/extract_embeddings_and_align.py:72: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.no_grad(), torch.cuda.amp.autocast():
[202/1116] p15_serslice_s1.avi: 63fr -> aligned [0-62], expert [0-87], path_len=88, norm_cost=0.1539
[203/1116] p15_serslice_s2.avi: 72fr -> aligned [0-71], expert [0-87], path_len=89, norm_cost=0.1244
[204/1116] p15_serslice_s3.avi: 70fr -> aligned [0-69], expert [0-87], path_len=88, norm_cost=0.0956
[205/1116] p16_serslice_s1.avi: 82fr -> aligned [0-81], expert [0-87], path_len=90, norm_cost=0.1800
[206/1116] p16_serslice_s2.avi: 87fr -> aligned [0-86], expert [0-87], path_len=92, norm_cost=0.1591
[207/1116] p16_serslice_s3.avi: 86fr -> aligned [0-85], expert [0-87], path_len=94, norm_cost=0.2198
[208/1116] p17_serslice_s1.avi: 57fr -> aligned [0-56], expert [0-87], path_len=88, norm_cost=0.2999
[209/1116] p17_serslice_s2.avi: 55fr -> aligned [0-54], expert [0-87], path_len=88, norm_cost=0.3258
[210/1116] p17_serslice_s3.avi: 64fr -> aligned [0-63], expert [0-87], path_len=88, norm_cost=0.2478
[211/1116] p18_serslice_s1.avi: 79fr -> aligned [0-78], expert [0-87], path_len=93, norm_cost=0.1312
[212/1116] p18_serslice_s2.avi: 73fr -> aligned [0-72], expert [0-87], path_len=89, norm_cost=0.0812
[213/1116] p18_serslice_s3.avi: 79fr -> aligned [0-78], expert [0-87], path_len=92, norm_cost=0.0947
[214/1116] p19_serslice_s1.avi: 76fr -> aligned [0-75], expert [0-87], path_len=89, norm_cost=0.0482
[215/1116] p19_serslice_s2.avi: 83fr -> aligned [0-82], expert [0-87], path_len=93, norm_cost=0.0429
[216/1116] p19_serslice_s3.avi: 69fr -> aligned [0-68], expert [0-87], path_len=90, norm_cost=0.0738
[217/1116] p1_serslice_s1.avi: 72fr -> aligned [0-71], expert [0-87], path_len=89, norm_cost=0.0946
[218/1116] p1_serslice_s2.avi: 74fr -> aligned [0-73], expert [0-87], path_len=92, norm_cost=0.0970
[219/1116] p1_serslice_s3.avi: 69fr -> aligned [0-68], expert [0-87], path_len=88, norm_cost=0.0580
[220/1116] p20_serslice_s1.avi: 88fr -> aligned [0-87], expert [0-87], path_len=96, norm_cost=0.1590
[221/1116] p20_serslice_s2.avi: 83fr -> aligned [0-82], expert [0-87], path_len=91, norm_cost=0.0920
[222/1116] p20_serslice_s3.avi: 89fr -> aligned [0-88], expert [0-87], path_len=102, norm_cost=0.1822
[223/1116] p21_serslice_s1.avi: 67fr -> aligned [0-66], expert [0-87], path_len=88, norm_cost=0.2826
[224/1116] p21_serslice_s2.avi: 62fr -> aligned [0-61], expert [0-87], path_len=88, norm_cost=0.3271
[225/1116] p21_serslice_s3.avi: 74fr -> aligned [0-73], expert [0-87], path_len=93, norm_cost=0.0976
[226/1116] p22_serslice_s1.avi: 60fr -> aligned [0-59], expert [0-87], path_len=88, norm_cost=0.1561
[227/1116] p22_serslice_s2.avi: 80fr -> aligned [0-79], expert [0-87], path_len=88, norm_cost=0.1561
[228/1116] p22_serslice_s3.avi: 68fr -> aligned [0-67], expert [0-87], path_len=88, norm_cost=0.1500
[229/1116] p23_serslice_s1.avi: 73fr -> aligned [0-72], expert [0-87], path_len=92, norm_cost=0.1063
[230/1116] p23_serslice_s2.avi: 78fr -> aligned [0-77], expert [0-87], path_len=92, norm_cost=0.1604
[231/1116] p23_serslice_s3.avi: 85fr -> aligned [0-84], expert [0-87], path_len=94, norm_cost=0.1127
[232/1116] p24_serslice_s1.avi: 87fr -> aligned [0-86], expert [0-87], path_len=99, norm_cost=0.1227
[233/1116] p24_serslice_s2.avi: 98fr -> aligned [0-97], expert [0-87], path_len=99, norm_cost=0.0830
[234/1116] p24_serslice_s3.avi: 76fr -> aligned [0-75], expert [0-87], path_len=90, norm_cost=0.1848
[235/1116] p25_serslice_s1.avi: 68fr -> aligned [0-67], expert [0-87], path_len=88, norm_cost=0.0947
[236/1116] p25_serslice_s2.avi: 57fr -> aligned [0-56], expert [0-87], path_len=89, norm_cost=0.0888
[237/1116] p25_serslice_s3.avi: 84fr -> aligned [0-83], expert [0-87], path_len=92, norm_cost=0.0993
[238/1116] p26_serslice_s1.avi: 97fr -> aligned [0-96], expert [0-87], path_len=102, norm_cost=0.2633
[239/1116] p26_serslice_s2.avi: 103fr -> aligned [0-102], expert [0-87], path_len=106, norm_cost=0.2426
[240/1116] p26_serslice_s3.avi: 90fr -> aligned [0-89], expert [0-87], path_len=97, norm_cost=0.2677
[241/1116] p27_serslice_s1.avi: 65fr -> aligned [0-64], expert [0-87], path_len=89, norm_cost=0.2816
[242/1116] p27_serslice_s2.avi: 60fr -> aligned [0-59], expert [0-87], path_len=88, norm_cost=0.2925
[243/1116] p27_serslice_s3.avi: 58fr -> aligned [0-57], expert [0-87], path_len=88, norm_cost=0.3244
[244/1116] p28_serslice_s1.avi: 75fr -> aligned [0-74], expert [0-87], path_len=89, norm_cost=0.2221
[245/1116] p28_serslice_s2.avi: 72fr -> aligned [0-71], expert [0-87], path_len=89, norm_cost=0.2531
[246/1116] p28_serslice_s3.avi: 72fr -> aligned [0-71], expert [0-87], path_len=88, norm_cost=0.2229
[247/1116] p29_serslice_s1.avi: 69fr -> aligned [0-68], expert [0-87], path_len=89, norm_cost=0.1052
[248/1116] p29_serslice_s2.avi: 63fr -> aligned [0-62], expert [0-87], path_len=88, norm_cost=0.0740
[249/1116] p29_serslice_s3.avi: 55fr -> aligned [0-54], expert [0-87], path_len=88, norm_cost=0.1164
[250/1116] p2_serslice_s1.avi: 69fr -> aligned [0-68], expert [0-87], path_len=92, norm_cost=0.1768
[251/1116] p2_serslice_s2.avi: 61fr -> aligned [0-60], expert [0-87], path_len=89, norm_cost=0.1472
[252/1116] p2_serslice_s3.avi: 70fr -> aligned [0-69], expert [0-87], path_len=88, norm_cost=0.1793
[253/1116] p30_serslice_s1.avi: 79fr -> aligned [0-78], expert [0-87], path_len=91, norm_cost=0.0835
[254/1116] p30_serslice_s2.avi: 66fr -> aligned [0-65], expert [0-87], path_len=88, norm_cost=0.0646
[255/1116] p30_serslice_s3.avi: 89fr -> aligned [0-88], expert [0-87], path_len=95, norm_cost=0.1075
[256/1116] p31_serslice_s1.avi: 61fr -> aligned [0-60], expert [0-87], path_len=88, norm_cost=0.0916
[257/1116] p31_serslice_s2.avi: 83fr -> aligned [0-82], expert [0-87], path_len=99, norm_cost=0.1808
[258/1116] p31_serslice_s3.avi: 70fr -> aligned [0-69], expert [0-87], path_len=89, norm_cost=0.1725
[259/1116] p3_serslice_s1.avi: 89fr -> aligned [0-88], expert [0-87], path_len=95, norm_cost=0.0826
[260/1116] p3_serslice_s2.avi: 91fr -> aligned [0-90], expert [0-87], path_len=95, norm_cost=0.0535
[261/1116] p3_serslice_s3.avi: 90fr -> aligned [0-89], expert [0-87], path_len=99, norm_cost=0.0937
[262/1116] p4_serslice_s1.avi: 101fr -> aligned [0-100], expert [0-87], path_len=108, norm_cost=0.1111
[263/1116] p4_serslice_s2.avi: 105fr -> aligned [0-104], expert [0-87], path_len=110, norm_cost=0.0660
[264/1116] p4_serslice_s3.avi: 100fr -> aligned [0-99], expert [0-87], path_len=107, norm_cost=0.0693
[265/1116] p5_serslice_s1.avi: 78fr -> aligned [0-77], expert [0-87], path_len=90, norm_cost=0.0913
[266/1116] p5_serslice_s2.avi: 77fr -> aligned [0-76], expert [0-87], path_len=90, norm_cost=0.0859
[267/1116] p5_serslice_s3.avi: 79fr -> aligned [0-78], expert [0-87], path_len=91, norm_cost=0.1112
[268/1116] p6_serslice_s1.avi: 75fr -> aligned [0-74], expert [0-87], path_len=93, norm_cost=0.2230
[269/1116] p6_serslice_s2.avi: 77fr -> aligned [0-76], expert [0-87], path_len=91, norm_cost=0.1218
[270/1116] p6_serslice_s3.avi: 84fr -> aligned [0-83], expert [0-87], path_len=92, norm_cost=0.0457
[271/1116] p7_serslice_s1.avi: 66fr -> aligned [0-65], expert [0-87], path_len=90, norm_cost=0.2546
[272/1116] p7_serslice_s2.avi: 63fr -> aligned [0-62], expert [0-87], path_len=89, norm_cost=0.2532
[273/1116] p7_serslice_s3.avi: 76fr -> aligned [0-75], expert [0-87], path_len=97, norm_cost=0.3153
[274/1116] p8_serslice_s1.avi: 94fr -> aligned [0-93], expert [0-87], path_len=105, norm_cost=0.2438
[275/1116] p8_serslice_s2.avi: 78fr -> aligned [0-77], expert [0-87], path_len=88, norm_cost=0.1175
[276/1116] p8_serslice_s3.avi: 91fr -> aligned [0-90], expert [0-87], path_len=104, norm_cost=0.2102
[277/1116] p9_serslice_s1.avi: 90fr -> aligned [0-89], expert [0-87], path_len=100, norm_cost=0.1502
[278/1116] p9_serslice_s2.avi: 92fr -> aligned [0-91], expert [0-87], path_len=103, norm_cost=0.2770
[279/1116] p9_serslice_s3.avi: 94fr -> aligned [0-93], expert [0-87], path_len=101, norm_cost=0.2532
[280/1116] p10_smash_s1.avi: 68fr -> aligned [0-67], expert [0-78], path_len=84, norm_cost=0.3902
[281/1116] p10_smash_s2.avi: 67fr -> aligned [0-66], expert [0-78], path_len=87, norm_cost=0.4912
[282/1116] p10_smash_s3.avi: 75fr -> aligned [0-74], expert [0-78], path_len=84, norm_cost=0.5184
[283/1116] p11_smash_s1.avi: 64fr -> aligned [0-63], expert [0-78], path_len=79, norm_cost=0.7960
[284/1116] p11_smash_s2.avi: 58fr -> aligned [0-57], expert [0-78], path_len=79, norm_cost=0.7768
[285/1116] p11_smash_s3.avi: 52fr -> aligned [0-51], expert [0-78], path_len=79, norm_cost=0.6061
[286/1116] p12_smash_s1.avi: 66fr -> aligned [0-65], expert [0-78], path_len=79, norm_cost=0.2788
[287/1116] p12_smash_s2.avi: 65fr -> aligned [0-64], expert [0-78], path_len=79, norm_cost=0.3713
[288/1116] p12_smash_s3.avi: 67fr -> aligned [0-66], expert [0-78], path_len=79, norm_cost=0.3189
[289/1116] p13_smash_s1.avi: 81fr -> aligned [0-80], expert [0-78], path_len=86, norm_cost=0.3218
[290/1116] p13_smash_s2.avi: 68fr -> aligned [0-67], expert [0-78], path_len=80, norm_cost=0.4603
[291/1116] p13_smash_s3.avi: 83fr -> aligned [0-82], expert [0-78], path_len=88, norm_cost=0.4356
[292/1116] p14_smash_s1.avi: 53fr -> aligned [0-52], expert [0-78], path_len=79, norm_cost=0.5690
[293/1116] p14_smash_s2.avi: 48fr -> aligned [0-47], expert [0-78], path_len=79, norm_cost=0.5030
[294/1116] p14_smash_s3.avi: 52fr -> aligned [0-51], expert [0-78], path_len=80, norm_cost=0.5411
[295/1116] p15_smash_s1.avi: 52fr -> aligned [0-51], expert [0-78], path_len=81, norm_cost=0.4889
[296/1116] p15_smash_s2.avi: 69fr -> aligned [0-68], expert [0-78], path_len=84, norm_cost=0.4104
[297/1116] p15_smash_s3.avi: 63fr -> aligned [0-62], expert [0-78], path_len=84, norm_cost=0.4356
[298/1116] p16_smash_s1.avi: 85fr -> aligned [0-84], expert [0-78], path_len=91, norm_cost=0.5080
[299/1116] p16_smash_s2.avi: 84fr -> aligned [0-83], expert [0-78], path_len=92, norm_cost=0.3744
[300/1116] p16_smash_s3.avi: 87fr -> aligned [0-86], expert [0-78], path_len=98, norm_cost=0.4368
[301/1116] p17_smash_s1.avi: 49fr -> aligned [0-48], expert [0-78], path_len=79, norm_cost=0.8174
[302/1116] p17_smash_s2.avi: 39fr -> aligned [0-38], expert [0-78], path_len=79, norm_cost=0.8000
[303/1116] p17_smash_s3.avi: 46fr -> aligned [0-45], expert [0-78], path_len=79, norm_cost=0.8030
[304/1116] p18_smash_s1.avi: 52fr -> aligned [0-51], expert [0-78], path_len=79, norm_cost=0.5051
[305/1116] p18_smash_s2.avi: 58fr -> aligned [0-57], expert [0-78], path_len=79, norm_cost=0.6569
[306/1116] p18_smash_s3.avi: 58fr -> aligned [0-57], expert [0-78], path_len=80, norm_cost=0.6660
[307/1116] p19_smash_s1.avi: 75fr -> aligned [0-74], expert [0-78], path_len=86, norm_cost=0.4078
[308/1116] p19_smash_s2.avi: 82fr -> aligned [0-81], expert [0-78], path_len=89, norm_cost=0.3590
[309/1116] p19_smash_s3.avi: 82fr -> aligned [0-81], expert [0-78], path_len=85, norm_cost=0.4217
[310/1116] p1_smash_s1.avi: 59fr -> aligned [0-58], expert [0-78], path_len=81, norm_cost=0.3773
[311/1116] p1_smash_s2.avi: 67fr -> aligned [0-66], expert [0-78], path_len=83, norm_cost=0.3259
[312/1116] p1_smash_s3.avi: 57fr -> aligned [0-56], expert [0-78], path_len=79, norm_cost=0.2402
[313/1116] p20_smash_s1.avi: 89fr -> aligned [0-88], expert [0-78], path_len=89, norm_cost=0.5733
[314/1116] p20_smash_s2.avi: 84fr -> aligned [0-83], expert [0-78], path_len=85, norm_cost=0.6075
[315/1116] p20_smash_s3.avi: 75fr -> aligned [0-74], expert [0-78], path_len=80, norm_cost=0.4395
[316/1116] p21_smash_s1.avi: 68fr -> aligned [0-67], expert [0-78], path_len=82, norm_cost=0.2269
[317/1116] p21_smash_s2.avi: 52fr -> aligned [0-51], expert [0-78], path_len=79, norm_cost=0.3421
[318/1116] p21_smash_s3.avi: 61fr -> aligned [0-60], expert [0-78], path_len=79, norm_cost=0.3849
[319/1116] p22_smash_s1.avi: 58fr -> aligned [0-57], expert [0-78], path_len=79, norm_cost=0.3799
[320/1116] p22_smash_s2.avi: 70fr -> aligned [0-69], expert [0-78], path_len=80, norm_cost=0.3448
[321/1116] p22_smash_s3.avi: 70fr -> aligned [0-69], expert [0-78], path_len=79, norm_cost=0.4473
[322/1116] p23_smash_s1.avi: 71fr -> aligned [0-70], expert [0-78], path_len=79, norm_cost=0.2621
[323/1116] p23_smash_s2.avi: 70fr -> aligned [0-69], expert [0-78], path_len=84, norm_cost=0.3823
[324/1116] p23_smash_s3.avi: 78fr -> aligned [0-77], expert [0-78], path_len=84, norm_cost=0.4324
[325/1116] p24_smash_s1.avi: 78fr -> aligned [0-77], expert [0-78], path_len=94, norm_cost=0.2518
[326/1116] p24_smash_s2.avi: 100fr -> aligned [0-99], expert [0-78], path_len=105, norm_cost=0.2121
[327/1116] p24_smash_s3.avi: 80fr -> aligned [0-79], expert [0-78], path_len=86, norm_cost=0.2391
[328/1116] p25_smash_s1.avi: 71fr -> aligned [0-70], expert [0-78], path_len=80, norm_cost=0.5180
[329/1116] p25_smash_s2.avi: 71fr -> aligned [0-70], expert [0-78], path_len=85, norm_cost=0.4728
[330/1116] p25_smash_s3.avi: 80fr -> aligned [0-79], expert [0-78], path_len=94, norm_cost=0.4566
[331/1116] p26_smash_s1.avi: 76fr -> aligned [0-75], expert [0-78], path_len=87, norm_cost=0.6521
[332/1116] p26_smash_s2.avi: 83fr -> aligned [0-82], expert [0-78], path_len=91, norm_cost=0.6796
[333/1116] p26_smash_s3.avi: 72fr -> aligned [0-71], expert [0-78], path_len=89, norm_cost=0.6826
[334/1116] p27_smash_s1.avi: 52fr -> aligned [0-51], expert [0-78], path_len=79, norm_cost=0.5086
[335/1116] p27_smash_s2.avi: 57fr -> aligned [0-56], expert [0-78], path_len=79, norm_cost=0.5112
[336/1116] p27_smash_s3.avi: 62fr -> aligned [0-61], expert [0-78], path_len=79, norm_cost=0.6107
[337/1116] p28_smash_s1.avi: 56fr -> aligned [0-55], expert [0-78], path_len=82, norm_cost=0.6453
[338/1116] p28_smash_s2.avi: 68fr -> aligned [0-67], expert [0-78], path_len=86, norm_cost=0.6298
[339/1116] p28_smash_s3.avi: 74fr -> aligned [0-73], expert [0-78], path_len=91, norm_cost=0.7162
[340/1116] p29_smash_s1.avi: 68fr -> aligned [0-67], expert [0-78], path_len=84, norm_cost=0.5782
[341/1116] p29_smash_s2.avi: 72fr -> aligned [0-71], expert [0-78], path_len=85, norm_cost=0.5944
[342/1116] p29_smash_s3.avi: 58fr -> aligned [0-57], expert [0-78], path_len=79, norm_cost=0.5391
[343/1116] p2_smash_s1.avi: 78fr -> aligned [0-77], expert [0-78], path_len=85, norm_cost=0.3338
[344/1116] p2_smash_s2.avi: 71fr -> aligned [0-70], expert [0-78], path_len=84, norm_cost=0.3500
[345/1116] p2_smash_s3.avi: 65fr -> aligned [0-64], expert [0-78], path_len=79, norm_cost=0.4989
[346/1116] p30_smash_s1.avi: 71fr -> aligned [0-70], expert [0-78], path_len=84, norm_cost=0.4107
[347/1116] p30_smash_s2.avi: 62fr -> aligned [0-61], expert [0-78], path_len=79, norm_cost=0.3420
[348/1116] p30_smash_s3.avi: 76fr -> aligned [0-75], expert [0-78], path_len=88, norm_cost=0.4139
[349/1116] p31_smash_s1.avi: 67fr -> aligned [0-66], expert [0-78], path_len=86, norm_cost=0.7903
[350/1116] p31_smash_s2.avi: 72fr -> aligned [0-71], expert [0-78], path_len=84, norm_cost=0.5609
[351/1116] p31_smash_s3.avi: 73fr -> aligned [0-72], expert [0-78], path_len=86, norm_cost=0.6697
[352/1116] p3_smash_s1.avi: 67fr -> aligned [0-66], expert [0-78], path_len=83, norm_cost=0.4149
[353/1116] p3_smash_s2.avi: 76fr -> aligned [0-75], expert [0-78], path_len=84, norm_cost=0.3896
[354/1116] p3_smash_s3.avi: 66fr -> aligned [0-65], expert [0-78], path_len=81, norm_cost=0.3790
[355/1116] p4_smash_s1.avi: 91fr -> aligned [0-90], expert [0-78], path_len=96, norm_cost=0.4145
[356/1116] p4_smash_s2.avi: 101fr -> aligned [0-100], expert [0-78], path_len=105, norm_cost=0.4486
[357/1116] p4_smash_s3.avi: 100fr -> aligned [0-99], expert [0-78], path_len=102, norm_cost=0.4545
[358/1116] p5_smash_s1.avi: 68fr -> aligned [0-67], expert [0-78], path_len=81, norm_cost=0.2280
[359/1116] p5_smash_s2.avi: 70fr -> aligned [0-69], expert [0-78], path_len=82, norm_cost=0.2056
[360/1116] p5_smash_s3.avi: 69fr -> aligned [0-68], expert [0-78], path_len=80, norm_cost=0.2374
[361/1116] p6_smash_s1.avi: 88fr -> aligned [0-87], expert [0-78], path_len=89, norm_cost=0.1429
[362/1116] p6_smash_s2.avi: 88fr -> aligned [0-87], expert [0-78], path_len=90, norm_cost=0.1471
[363/1116] p6_smash_s3.avi: 80fr -> aligned [0-79], expert [0-78], path_len=90, norm_cost=0.1457
[364/1116] p7_smash_s1.avi: 59fr -> aligned [0-58], expert [0-78], path_len=79, norm_cost=0.7791
[365/1116] p7_smash_s2.avi: 62fr -> aligned [0-61], expert [0-78], path_len=79, norm_cost=0.9612
[366/1116] p7_smash_s3.avi: 65fr -> aligned [0-64], expert [0-78], path_len=79, norm_cost=0.9566
[367/1116] p8_smash_s1.avi: 75fr -> aligned [0-74], expert [0-78], path_len=86, norm_cost=0.3927
[368/1116] p8_smash_s2.avi: 68fr -> aligned [0-67], expert [0-78], path_len=82, norm_cost=0.4091
[369/1116] p8_smash_s3.avi: 66fr -> aligned [0-65], expert [0-78], path_len=81, norm_cost=0.3818
[370/1116] p9_smash_s1.avi: 80fr -> aligned [0-79], expert [0-78], path_len=86, norm_cost=0.1891
[371/1116] p9_smash_s2.avi: 86fr -> aligned [0-85], expert [0-78], path_len=93, norm_cost=0.2112
[372/1116] p9_smash_s3.avi: 86fr -> aligned [0-85], expert [0-78], path_len=96, norm_cost=0.2716
[373/1116] p10_backhand_s1.avi: 78fr -> aligned [0-77], expert [0-27], path_len=78, norm_cost=0.3280
[374/1116] p10_backhand_s2.avi: 73fr -> aligned [0-72], expert [0-27], path_len=73, norm_cost=0.2563
[375/1116] p10_backhand_s3.avi: 66fr -> aligned [0-65], expert [0-27], path_len=66, norm_cost=0.2942
[376/1116] p11_backhand_s1.avi: 92fr -> aligned [0-91], expert [0-27], path_len=92, norm_cost=0.2902
[377/1116] p11_backhand_s2.avi: 104fr -> aligned [0-103], expert [0-27], path_len=104, norm_cost=0.4033
[378/1116] p11_backhand_s3.avi: 92fr -> aligned [0-91], expert [0-27], path_len=92, norm_cost=0.4624
[379/1116] p12_backhand_s1.avi: 90fr -> aligned [0-89], expert [0-27], path_len=90, norm_cost=0.2145
[380/1116] p12_backhand_s2.avi: 79fr -> aligned [0-78], expert [0-27], path_len=79, norm_cost=0.2594
[381/1116] p12_backhand_s3.avi: 81fr -> aligned [0-80], expert [0-27], path_len=81, norm_cost=0.2009
[382/1116] p13_backhand_s1.avi: 74fr -> aligned [0-73], expert [0-27], path_len=74, norm_cost=0.9610
[383/1116] p13_backhand_s2.avi: 76fr -> aligned [0-75], expert [0-27], path_len=76, norm_cost=1.1113
[384/1116] p13_backhand_s3.avi: 100fr -> aligned [0-99], expert [0-27], path_len=100, norm_cost=0.7366
[385/1116] p14_backhand_s1.avi: 70fr -> aligned [0-69], expert [0-27], path_len=70, norm_cost=0.2818
[386/1116] p14_backhand_s2.avi: 71fr -> aligned [0-70], expert [0-27], path_len=71, norm_cost=0.2955
[387/1116] p14_backhand_s3.avi: 60fr -> aligned [0-59], expert [0-27], path_len=60, norm_cost=0.4257
[388/1116] p15_backhand_s1.avi: 97fr -> aligned [0-96], expert [0-27], path_len=97, norm_cost=0.2032
[389/1116] p15_backhand_s2.avi: 83fr -> aligned [0-82], expert [0-27], path_len=83, norm_cost=0.2270
[390/1116] p15_backhand_s3.avi: 91fr -> aligned [0-90], expert [0-27], path_len=91, norm_cost=0.2457
[391/1116] p16_backhand_s1.avi: 130fr -> aligned [0-129], expert [0-27], path_len=130, norm_cost=0.2827
[392/1116] p16_backhand_s2.avi: 107fr -> aligned [0-106], expert [0-27], path_len=107, norm_cost=0.1902
[393/1116] p16_backhand_s3.avi: 99fr -> aligned [0-98], expert [0-27], path_len=99, norm_cost=0.2265
[394/1116] p17_backhand_s1.avi: 40fr -> aligned [0-39], expert [0-27], path_len=40, norm_cost=0.1836
[395/1116] p17_backhand_s2.avi: 45fr -> aligned [0-44], expert [0-27], path_len=45, norm_cost=0.2659
[396/1116] p17_backhand_s3.avi: 37fr -> aligned [0-36], expert [0-27], path_len=37, norm_cost=0.2720
[397/1116] p18_backhand_s1.avi: 66fr -> aligned [0-65], expert [0-27], path_len=66, norm_cost=0.2623
[398/1116] p18_backhand_s2.avi: 74fr -> aligned [0-73], expert [0-27], path_len=74, norm_cost=0.1338
[399/1116] p18_backhand_s3.avi: 76fr -> aligned [0-75], expert [0-27], path_len=76, norm_cost=0.1727
[400/1116] p19_backhand_s1.avi: 78fr -> aligned [0-77], expert [0-27], path_len=78, norm_cost=0.3454
[401/1116] p19_backhand_s2.avi: 72fr -> aligned [0-71], expert [0-27], path_len=72, norm_cost=0.3780
[402/1116] p19_backhand_s3.avi: 69fr -> aligned [0-68], expert [0-27], path_len=69, norm_cost=0.4042
[403/1116] p1_backhand_s1.avi: 80fr -> aligned [0-79], expert [0-27], path_len=80, norm_cost=0.4591
[404/1116] p1_backhand_s2.avi: 57fr -> aligned [0-56], expert [0-27], path_len=57, norm_cost=0.5825
[405/1116] p1_backhand_s3.avi: 72fr -> aligned [0-71], expert [0-27], path_len=72, norm_cost=0.2994
[406/1116] p20_backhand_s1.avi: 84fr -> aligned [0-83], expert [0-27], path_len=84, norm_cost=0.2508
[407/1116] p20_backhand_s2.avi: 85fr -> aligned [0-84], expert [0-27], path_len=85, norm_cost=0.3719
[408/1116] p20_backhand_s3.avi: 79fr -> aligned [0-78], expert [0-27], path_len=79, norm_cost=0.2815
[409/1116] p21_backhand_s1.avi: 61fr -> aligned [0-60], expert [0-27], path_len=61, norm_cost=0.1330
[410/1116] p21_backhand_s2.avi: 57fr -> aligned [0-56], expert [0-27], path_len=57, norm_cost=0.4263
[411/1116] p21_backhand_s3.avi: 77fr -> aligned [0-76], expert [0-27], path_len=77, norm_cost=0.3498
[412/1116] p22_backhand_s1.avi: 67fr -> aligned [0-66], expert [0-27], path_len=67, norm_cost=0.3109
[413/1116] p22_backhand_s2.avi: 69fr -> aligned [0-68], expert [0-27], path_len=69, norm_cost=0.3895
[414/1116] p22_backhand_s3.avi: 68fr -> aligned [0-67], expert [0-27], path_len=68, norm_cost=0.4951
[415/1116] p23_backhand_s1.avi: 88fr -> aligned [0-87], expert [0-27], path_len=88, norm_cost=0.2177
[416/1116] p23_backhand_s2.avi: 92fr -> aligned [0-91], expert [0-27], path_len=92, norm_cost=0.2076
[417/1116] p23_backhand_s3.avi: 89fr -> aligned [0-88], expert [0-27], path_len=89, norm_cost=0.1535
[418/1116] p24_backhand_s1.avi: 118fr -> aligned [0-117], expert [0-27], path_len=118, norm_cost=0.4258
[419/1116] p24_backhand_s2.avi: 124fr -> aligned [0-123], expert [0-27], path_len=124, norm_cost=0.3416
[420/1116] p24_backhand_s3.avi: 81fr -> aligned [0-80], expert [0-27], path_len=81, norm_cost=0.4859
[421/1116] p25_backhand_s1.avi: 61fr -> aligned [0-60], expert [0-27], path_len=61, norm_cost=0.1744
[422/1116] p25_backhand_s2.avi: 65fr -> aligned [0-64], expert [0-27], path_len=65, norm_cost=0.1547
[423/1116] p25_backhand_s3.avi: 80fr -> aligned [0-79], expert [0-27], path_len=80, norm_cost=0.1213
[424/1116] p26_backhand_s1.avi: 73fr -> aligned [0-72], expert [0-27], path_len=73, norm_cost=0.2292
[425/1116] p26_backhand_s2.avi: 59fr -> aligned [0-58], expert [0-27], path_len=59, norm_cost=0.3510
[426/1116] p26_backhand_s3.avi: 70fr -> aligned [0-69], expert [0-27], path_len=70, norm_cost=0.3799
[427/1116] p27_backhand_s1.avi: 66fr -> aligned [0-65], expert [0-27], path_len=66, norm_cost=0.5359
[428/1116] p27_backhand_s2.avi: 72fr -> aligned [0-71], expert [0-27], path_len=72, norm_cost=0.6224
[429/1116] p27_backhand_s3.avi: 56fr -> aligned [0-55], expert [0-27], path_len=56, norm_cost=0.6888
[430/1116] p28_backhand_s1.avi: 73fr -> aligned [0-72], expert [0-27], path_len=73, norm_cost=0.2246
[431/1116] p28_backhand_s2.avi: 80fr -> aligned [0-79], expert [0-27], path_len=80, norm_cost=0.2394
[432/1116] p28_backhand_s3.avi: 79fr -> aligned [0-78], expert [0-27], path_len=79, norm_cost=0.3057
[433/1116] p29_backhand_s1.avi: 64fr -> aligned [0-63], expert [0-27], path_len=64, norm_cost=0.2661
[434/1116] p29_backhand_s2.avi: 70fr -> aligned [0-69], expert [0-27], path_len=70, norm_cost=0.3914
[435/1116] p29_backhand_s3.avi: 77fr -> aligned [0-76], expert [0-27], path_len=77, norm_cost=0.4637
[436/1116] p2_backhand_s1.avi: 73fr -> aligned [0-72], expert [0-27], path_len=73, norm_cost=0.2411
[437/1116] p2_backhand_s2.avi: 68fr -> aligned [0-67], expert [0-27], path_len=68, norm_cost=0.3505
